PROMPTTYPE,Index,Requirement,Ground Truth,Response,Equivalent
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G(prop_2 <-> prop_1) & G(prop_3 ),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G(prop_2 <-> prop_1) & G(prop_3 ),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G(prop_2 <-> prop_1) & G(prop_3 ),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G(prop_2 <-> prop_1) & G(prop_3 ),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
ADARULE,1,"Make sure that (prop_2) is equivalent to (prop_1), and also make sure (prop_3) is always true .",(prop_1 <-> prop_2) & G prop_3,G((prop_2 <-> prop_1) & prop_3),False
