PROMPTTYPE,Index,Requirement,Ground Truth,Response,Equivalent
ADARULE,4799,Retrieve luggage 2 and deliver it to room 402,F(p_luggage_2 & F(pd & room_402)),F(p_luggage_2 & F(room_402)),False
ADARULE,4799,Retrieve luggage 2 and deliver it to room 402,F(p_luggage_2 & F(pd & room_402)),F(p_luggage_2 & F(room_402)),False
ADARULE,4799,Retrieve luggage 2 and deliver it to room 402,F(p_luggage_2 & F(pd & room_402)),F(p_luggage_2 & F(room_402)),False
ADARULE,4799,Retrieve luggage 2 and deliver it to room 402,F(p_luggage_2 & F(pd & room_402)),F(p_luggage_2 & F(room_402)),False
ADARULE,4799,Retrieve luggage 2 and deliver it to room 402,F(p_luggage_2 & F(pd & room_402)),F(p_luggage_2 & F(room_402)),False
ADARULE,4799,Retrieve luggage 2 and deliver it to room 402,F(p_luggage_2 & F(pd & room_402)),F(p_luggage_2 & F(room_402)),False
ADARULE,4799,Retrieve luggage 2 and deliver it to room 402,F(p_luggage_2 & F(pd & room_402)),F(p_luggage_2 & F(room_402)),False
ADARULE,4799,Retrieve luggage 2 and deliver it to room 402,F(p_luggage_2 & F(pd & room_402)),F(p_luggage_2 & F(room_402)),False
ADARULE,4799,Retrieve luggage 2 and deliver it to room 402,F(p_luggage_2 & F(pd & room_402)),F(p_luggage_2 & F(pd & room_402)),True
ADARULE,4799,Retrieve luggage 2 and deliver it to room 402,F(p_luggage_2 & F(pd & room_402)),F(p_luggage_2 & F(room_402)),False
ADARULE,5070,"never, a house is built and a motorbike has stopped after the semaphore is green or a motorbike falls down",G((motorbike_falls_down | semaphore_is_green) -> G!(house_is_built & motorbike_has_stopped)),G((semaphore_is_green | motorbike_falls_down) -> G(!(house_is_built & motorbike_has_stopped))),True
ADARULE,5070,"never, a house is built and a motorbike has stopped after the semaphore is green or a motorbike falls down",G((motorbike_falls_down | semaphore_is_green) -> G!(house_is_built & motorbike_has_stopped)),G((semaphore_is_green | motorbike_falls_down) -> G(!(house_is_built & motorbike_has_stopped))),True
ADARULE,5070,"never, a house is built and a motorbike has stopped after the semaphore is green or a motorbike falls down",G((motorbike_falls_down | semaphore_is_green) -> G!(house_is_built & motorbike_has_stopped)),G!((semaphore_is_green | motorbike_falls_down) -> F(house_is_built & motorbike_has_stopped)),False
ADARULE,5070,"never, a house is built and a motorbike has stopped after the semaphore is green or a motorbike falls down",G((motorbike_falls_down | semaphore_is_green) -> G!(house_is_built & motorbike_has_stopped)),G((semaphore_is_green | motorbike_falls_down) -> G(!(house_is_built & motorbike_has_stopped))),True
ADARULE,5070,"never, a house is built and a motorbike has stopped after the semaphore is green or a motorbike falls down",G((motorbike_falls_down | semaphore_is_green) -> G!(house_is_built & motorbike_has_stopped)),G((semaphore_is_green | motorbike_falls_down) -> G(!(house_is_built & motorbike_has_stopped))),True
ADARULE,5070,"never, a house is built and a motorbike has stopped after the semaphore is green or a motorbike falls down",G((motorbike_falls_down | semaphore_is_green) -> G!(house_is_built & motorbike_has_stopped)),G((semaphore_is_green | motorbike_falls_down) -> G(!(house_is_built & motorbike_has_stopped))),True
ADARULE,5070,"never, a house is built and a motorbike has stopped after the semaphore is green or a motorbike falls down",G((motorbike_falls_down | semaphore_is_green) -> G!(house_is_built & motorbike_has_stopped)),G((semaphore_is_green | motorbike_falls_down) -> G(!(house_is_built & motorbike_has_stopped))),True
ADARULE,5070,"never, a house is built and a motorbike has stopped after the semaphore is green or a motorbike falls down",G((motorbike_falls_down | semaphore_is_green) -> G!(house_is_built & motorbike_has_stopped)),G((semaphore_is_green | motorbike_falls_down) -> G(!(house_is_built & motorbike_has_stopped))),True
ADARULE,5070,"never, a house is built and a motorbike has stopped after the semaphore is green or a motorbike falls down",G((motorbike_falls_down | semaphore_is_green) -> G!(house_is_built & motorbike_has_stopped)),G((semaphore_is_green | motorbike_falls_down) -> G(!(house_is_built & motorbike_has_stopped))),True
ADARULE,5070,"never, a house is built and a motorbike has stopped after the semaphore is green or a motorbike falls down",G((motorbike_falls_down | semaphore_is_green) -> G!(house_is_built & motorbike_has_stopped)),G!((semaphore_is_green | motorbike_falls_down) -> F(house_is_built & motorbike_has_stopped)),False
