PROMPTTYPE,Index,Requirement,Ground Truth,Response,Equivalent
BASIC,5077,repeatedly go_to pear or at some time obtain apple,GF go_to_pear | F obtain_apple,GF(go_to_pear) | F(obtain_apple),True
BASIC,5077,repeatedly go_to pear or at some time obtain apple,GF go_to_pear | F obtain_apple,GF(go_to_pear) | F(obtain_apple),True
BASIC,5077,repeatedly go_to pear or at some time obtain apple,GF go_to_pear | F obtain_apple,GF go_to_pear | F obtain_apple,True
BASIC,5077,repeatedly go_to pear or at some time obtain apple,GF go_to_pear | F obtain_apple,GF go_to_pear | F obtain_apple,True
BASIC,5077,repeatedly go_to pear or at some time obtain apple,GF go_to_pear | F obtain_apple,GF(go_to_pear) | F(obtain_apple),True
BASIC,5077,repeatedly go_to pear or at some time obtain apple,GF go_to_pear | F obtain_apple,GF(go_to_pear) | F(obtain_apple),True
BASIC,5077,repeatedly go_to pear or at some time obtain apple,GF go_to_pear | F obtain_apple,GF go_to_pear | F obtain_apple,True
BASIC,5077,repeatedly go_to pear or at some time obtain apple,GF go_to_pear | F obtain_apple,GF(go_to_pear) | F(obtain_apple),True
BASIC,5077,repeatedly go_to pear or at some time obtain apple,GF go_to_pear | F obtain_apple,GF(go_to_pear) | F(obtain_apple),True
BASIC,5077,repeatedly go_to pear or at some time obtain apple,GF go_to_pear | F obtain_apple,GF(go_to_pear) | F(obtain_apple),True
BASIC,5079,"after both the manager handles requests and the bar is down, in the future the elevator is blocked or a constructor creates instances",G((bar_is_down & manager_handles_requests) -> F(constructor_creates_instances | elevator_is_blocked)),F((manager_handles_requests & bar_is_down) -> F(elevator_is_blocked | constructor_creates_instances)),False
BASIC,5079,"after both the manager handles requests and the bar is down, in the future the elevator is blocked or a constructor creates instances",G((bar_is_down & manager_handles_requests) -> F(constructor_creates_instances | elevator_is_blocked)),F((manager_handles_requests & bar_is_down) & F(elevator_is_blocked | constructor_creates_instances)),False
BASIC,5079,"after both the manager handles requests and the bar is down, in the future the elevator is blocked or a constructor creates instances",G((bar_is_down & manager_handles_requests) -> F(constructor_creates_instances | elevator_is_blocked)),F((manager_handles_requests & bar_is_down) -> F(elevator_is_blocked | constructor_creates_instances)),False
BASIC,5079,"after both the manager handles requests and the bar is down, in the future the elevator is blocked or a constructor creates instances",G((bar_is_down & manager_handles_requests) -> F(constructor_creates_instances | elevator_is_blocked)),F((manager_handles_requests & bar_is_down) -> F(elevator_is_blocked | constructor_creates_instances)),False
BASIC,5079,"after both the manager handles requests and the bar is down, in the future the elevator is blocked or a constructor creates instances",G((bar_is_down & manager_handles_requests) -> F(constructor_creates_instances | elevator_is_blocked)),F((manager_handles_requests & bar_is_down) & F(elevator_is_blocked | constructor_creates_instances)),False
BASIC,5079,"after both the manager handles requests and the bar is down, in the future the elevator is blocked or a constructor creates instances",G((bar_is_down & manager_handles_requests) -> F(constructor_creates_instances | elevator_is_blocked)),F((manager_handles_requests & bar_is_down) -> F(elevator_is_blocked | constructor_creates_instances)),False
BASIC,5079,"after both the manager handles requests and the bar is down, in the future the elevator is blocked or a constructor creates instances",G((bar_is_down & manager_handles_requests) -> F(constructor_creates_instances | elevator_is_blocked)),F((manager_handles_requests & bar_is_down) & F(elevator_is_blocked | constructor_creates_instances)),False
BASIC,5079,"after both the manager handles requests and the bar is down, in the future the elevator is blocked or a constructor creates instances",G((bar_is_down & manager_handles_requests) -> F(constructor_creates_instances | elevator_is_blocked)),F((manager_handles_requests & bar_is_down) & F(elevator_is_blocked | constructor_creates_instances)),False
BASIC,5079,"after both the manager handles requests and the bar is down, in the future the elevator is blocked or a constructor creates instances",G((bar_is_down & manager_handles_requests) -> F(constructor_creates_instances | elevator_is_blocked)),F((manager_handles_requests & bar_is_down) & F(elevator_is_blocked | constructor_creates_instances)),False
BASIC,5079,"after both the manager handles requests and the bar is down, in the future the elevator is blocked or a constructor creates instances",G((bar_is_down & manager_handles_requests) -> F(constructor_creates_instances | elevator_is_blocked)),F((manager_handles_requests & bar_is_down) -> F(elevator_is_blocked | constructor_creates_instances)),False
BASIC,5081,"Always eventually visit charger_1, and eventually you at house_4 to get box_4 and at house_9 and put it down",GF charger_1 & F(house_4 & F(box_4 & F(house_9 & pd))),GF charger_1 & F(house_4 & box_4 & F(house_9 & pd)),False
BASIC,5081,"Always eventually visit charger_1, and eventually you at house_4 to get box_4 and at house_9 and put it down",GF charger_1 & F(house_4 & F(box_4 & F(house_9 & pd))),GF charger_1 & F (house_4 & box_4 & F (house_9 & pd)),False
BASIC,5081,"Always eventually visit charger_1, and eventually you at house_4 to get box_4 and at house_9 and put it down",GF charger_1 & F(house_4 & F(box_4 & F(house_9 & pd))),GF(charger_1) & F(house_4 & box_4 & F(house_9 & pd)),False
BASIC,5081,"Always eventually visit charger_1, and eventually you at house_4 to get box_4 and at house_9 and put it down",GF charger_1 & F(house_4 & F(box_4 & F(house_9 & pd))),GF charger_1 & F(house_4 & box_4 & F(house_9 & pd)),False
BASIC,5081,"Always eventually visit charger_1, and eventually you at house_4 to get box_4 and at house_9 and put it down",GF charger_1 & F(house_4 & F(box_4 & F(house_9 & pd))),GF charger_1 & F(house_4 & box_4 & F(house_9 & pd)),False
BASIC,5081,"Always eventually visit charger_1, and eventually you at house_4 to get box_4 and at house_9 and put it down",GF charger_1 & F(house_4 & F(box_4 & F(house_9 & pd))),GF charger_1 & F (house_4 & box_4 & F (house_9 & pd)),False
BASIC,5081,"Always eventually visit charger_1, and eventually you at house_4 to get box_4 and at house_9 and put it down",GF charger_1 & F(house_4 & F(box_4 & F(house_9 & pd))),G(F charger_1) & F(house_4 & box_4 & F(house_9 & pd)),False
BASIC,5081,"Always eventually visit charger_1, and eventually you at house_4 to get box_4 and at house_9 and put it down",GF charger_1 & F(house_4 & F(box_4 & F(house_9 & pd))),GF charger_1 & F(house_4 & box_4 & F(house_9 & pd)),False
BASIC,5081,"Always eventually visit charger_1, and eventually you at house_4 to get box_4 and at house_9 and put it down",GF charger_1 & F(house_4 & F(box_4 & F(house_9 & pd))),GF charger_1 & F (house_4 & box_4 & F (house_9 & pd)),False
BASIC,5081,"Always eventually visit charger_1, and eventually you at house_4 to get box_4 and at house_9 and put it down",GF charger_1 & F(house_4 & F(box_4 & F(house_9 & pd))),GF charger_1 & F(house_4 & box_4 & F(house_9 & pd)),False
BASIC,5084,"Do not enter building 3 until you arrive at garage 3, and once there, remain in building 3",(!building_3 U garage_3) & FG building_3,(!building_3 U garage_3) & (F(garage_3 & G building_3)),False
BASIC,5084,"Do not enter building 3 until you arrive at garage 3, and once there, remain in building 3",(!building_3 U garage_3) & FG building_3,(!building_3 U garage_3) & G(garage_3 -> G building_3),False
BASIC,5084,"Do not enter building 3 until you arrive at garage 3, and once there, remain in building 3",(!building_3 U garage_3) & FG building_3,(!building_3 U garage_3) & G(garage_3 -> G building_3),False
BASIC,5084,"Do not enter building 3 until you arrive at garage 3, and once there, remain in building 3",(!building_3 U garage_3) & FG building_3,(!building_3 U garage_3) & F(garage_3 & G building_3),False
BASIC,5084,"Do not enter building 3 until you arrive at garage 3, and once there, remain in building 3",(!building_3 U garage_3) & FG building_3,(!building_3 U garage_3) & F(garage_3 & G building_3),False
BASIC,5084,"Do not enter building 3 until you arrive at garage 3, and once there, remain in building 3",(!building_3 U garage_3) & FG building_3,(!building_3 U garage_3) & G(garage_3 -> G building_3),False
BASIC,5084,"Do not enter building 3 until you arrive at garage 3, and once there, remain in building 3",(!building_3 U garage_3) & FG building_3,(!building_3 U garage_3) & F(garage_3 & G building_3),False
BASIC,5084,"Do not enter building 3 until you arrive at garage 3, and once there, remain in building 3",(!building_3 U garage_3) & FG building_3,(!building_3 U garage_3) & G(garage_3 -> G building_3),False
BASIC,5084,"Do not enter building 3 until you arrive at garage 3, and once there, remain in building 3",(!building_3 U garage_3) & FG building_3,(!building_3 U garage_3) & G(garage_3 -> G building_3),False
BASIC,5084,"Do not enter building 3 until you arrive at garage 3, and once there, remain in building 3",(!building_3 U garage_3) & FG building_3,(!building_3 U garage_3) & G(garage_3 -> G building_3),False
BASIC,5085,if both the table is old and the constructor creates instances then sooner or later either the car stops or the escalator is blocked,G((constructor_creates_instances & table_is_old) -> F(car_stops | escalator_is_blocked)),(table_is_old & constructor_creates_instances) -> F(car_stops | escalator_is_blocked),False
BASIC,5085,if both the table is old and the constructor creates instances then sooner or later either the car stops or the escalator is blocked,G((constructor_creates_instances & table_is_old) -> F(car_stops | escalator_is_blocked)),(table_is_old & constructor_creates_instances) -> F(car_stops | escalator_is_blocked),False
BASIC,5085,if both the table is old and the constructor creates instances then sooner or later either the car stops or the escalator is blocked,G((constructor_creates_instances & table_is_old) -> F(car_stops | escalator_is_blocked)),(table_is_old & constructor_creates_instances) -> F(car_stops | escalator_is_blocked),False
BASIC,5085,if both the table is old and the constructor creates instances then sooner or later either the car stops or the escalator is blocked,G((constructor_creates_instances & table_is_old) -> F(car_stops | escalator_is_blocked)),(table_is_old & constructor_creates_instances) -> F(car_stops | escalator_is_blocked),False
BASIC,5085,if both the table is old and the constructor creates instances then sooner or later either the car stops or the escalator is blocked,G((constructor_creates_instances & table_is_old) -> F(car_stops | escalator_is_blocked)),(table_is_old & constructor_creates_instances) -> F(car_stops | escalator_is_blocked),False
BASIC,5085,if both the table is old and the constructor creates instances then sooner or later either the car stops or the escalator is blocked,G((constructor_creates_instances & table_is_old) -> F(car_stops | escalator_is_blocked)),(table_is_old & constructor_creates_instances) -> F(car_stops | escalator_is_blocked),False
BASIC,5085,if both the table is old and the constructor creates instances then sooner or later either the car stops or the escalator is blocked,G((constructor_creates_instances & table_is_old) -> F(car_stops | escalator_is_blocked)),(table_is_old & constructor_creates_instances) -> F (car_stops | escalator_is_blocked),False
BASIC,5085,if both the table is old and the constructor creates instances then sooner or later either the car stops or the escalator is blocked,G((constructor_creates_instances & table_is_old) -> F(car_stops | escalator_is_blocked)),(table_is_old & constructor_creates_instances) -> F (car_stops | escalator_is_blocked),False
BASIC,5085,if both the table is old and the constructor creates instances then sooner or later either the car stops or the escalator is blocked,G((constructor_creates_instances & table_is_old) -> F(car_stops | escalator_is_blocked)),(table_is_old & constructor_creates_instances) -> F(car_stops | escalator_is_blocked),False
BASIC,5085,if both the table is old and the constructor creates instances then sooner or later either the car stops or the escalator is blocked,G((constructor_creates_instances & table_is_old) -> F(car_stops | escalator_is_blocked)),(table_is_old & constructor_creates_instances) -> F(car_stops | escalator_is_blocked),False
BASIC,5093,go_by waste bin until go_by waste bin,go_by_waste_bin,go_by_waste_bin U go_by_waste_bin,True
BASIC,5093,go_by waste bin until go_by waste bin,go_by_waste_bin,go_by_waste_bin U go_by_waste_bin,True
BASIC,5093,go_by waste bin until go_by waste bin,go_by_waste_bin,go_by_waste_bin U go_by_waste_bin,True
BASIC,5093,go_by waste bin until go_by waste bin,go_by_waste_bin,go_by_waste_bin U go_by_waste_bin,True
BASIC,5093,go_by waste bin until go_by waste bin,go_by_waste_bin,go_by_waste_bin U go_by_waste_bin,True
BASIC,5093,go_by waste bin until go_by waste bin,go_by_waste_bin,(go_by_waste_bin) U (go_by_waste_bin),True
BASIC,5093,go_by waste bin until go_by waste bin,go_by_waste_bin,go_by_waste_bin U go_by_waste_bin,True
BASIC,5093,go_by waste bin until go_by waste bin,go_by_waste_bin,go_by_waste_bin U go_by_waste_bin,True
BASIC,5093,go_by waste bin until go_by waste bin,go_by_waste_bin,go_by_waste_bin U go_by_waste_bin,True
BASIC,5093,go_by waste bin until go_by waste bin,go_by_waste_bin,go_by_waste_bin U go_by_waste_bin,True
BASIC,5095,Avoid picking up cone 2 until you have reached intersection 4,!p_cone_2 U intersection_4,(!p_cone_2) U intersection_4,True
BASIC,5095,Avoid picking up cone 2 until you have reached intersection 4,!p_cone_2 U intersection_4,!p_cone_2 U intersection_4,True
BASIC,5095,Avoid picking up cone 2 until you have reached intersection 4,!p_cone_2 U intersection_4,!p_cone_2 U intersection_4,True
BASIC,5095,Avoid picking up cone 2 until you have reached intersection 4,!p_cone_2 U intersection_4,!p_cone_2 U intersection_4,True
BASIC,5095,Avoid picking up cone 2 until you have reached intersection 4,!p_cone_2 U intersection_4,(!p_cone_2) U intersection_4,True
BASIC,5095,Avoid picking up cone 2 until you have reached intersection 4,!p_cone_2 U intersection_4,!p_cone_2 U intersection_4,True
BASIC,5095,Avoid picking up cone 2 until you have reached intersection 4,!p_cone_2 U intersection_4,!p_cone_2 U intersection_4,True
BASIC,5095,Avoid picking up cone 2 until you have reached intersection 4,!p_cone_2 U intersection_4,(!p_cone_2) U intersection_4,True
BASIC,5095,Avoid picking up cone 2 until you have reached intersection 4,!p_cone_2 U intersection_4,!p_cone_2 U intersection_4,True
BASIC,5095,Avoid picking up cone 2 until you have reached intersection 4,!p_cone_2 U intersection_4,(!p_cone_2) U intersection_4,True
BASIC,5096,venture_towards house and never drop apple,venture_towards_house & G!drop_apple,venture_towards_house & G(!drop_apple),True
BASIC,5096,venture_towards house and never drop apple,venture_towards_house & G!drop_apple,venture_towards_house & G !drop_apple,True
BASIC,5096,venture_towards house and never drop apple,venture_towards_house & G!drop_apple,venture_towards_house & G(!drop_apple),True
BASIC,5096,venture_towards house and never drop apple,venture_towards_house & G!drop_apple,venture_towards_house & G !drop_apple,True
BASIC,5096,venture_towards house and never drop apple,venture_towards_house & G!drop_apple,venture_towards_house & G !drop_apple,True
BASIC,5096,venture_towards house and never drop apple,venture_towards_house & G!drop_apple,venture_towards_house & G(!drop_apple),True
BASIC,5096,venture_towards house and never drop apple,venture_towards_house & G!drop_apple,venture_towards_house & G(!drop_apple),True
BASIC,5096,venture_towards house and never drop apple,venture_towards_house & G!drop_apple,venture_towards_house & G(!drop_apple),True
BASIC,5096,venture_towards house and never drop apple,venture_towards_house & G!drop_apple,venture_towards_house & G(!drop_apple),True
BASIC,5096,venture_towards house and never drop apple,venture_towards_house & G!drop_apple,venture_towards_house & G !drop_apple,True
BASIC,5097,"Stay away from the nearest_debris and get_help never coincide, yet one of them is always true.",G!(avoid_nearest_debris & get_help) & G(avoid_nearest_debris | get_help),G(!(avoid_nearest_debris & get_help) & (avoid_nearest_debris | get_help)),True
BASIC,5097,"Stay away from the nearest_debris and get_help never coincide, yet one of them is always true.",G!(avoid_nearest_debris & get_help) & G(avoid_nearest_debris | get_help),G(! (avoid_nearest_debris & get_help) & (avoid_nearest_debris | get_help)),True
BASIC,5097,"Stay away from the nearest_debris and get_help never coincide, yet one of them is always true.",G!(avoid_nearest_debris & get_help) & G(avoid_nearest_debris | get_help),G(!(avoid_nearest_debris & get_help) & (avoid_nearest_debris | get_help)),True
BASIC,5097,"Stay away from the nearest_debris and get_help never coincide, yet one of them is always true.",G!(avoid_nearest_debris & get_help) & G(avoid_nearest_debris | get_help),G(!(avoid_nearest_debris & get_help) & (avoid_nearest_debris | get_help)),True
BASIC,5097,"Stay away from the nearest_debris and get_help never coincide, yet one of them is always true.",G!(avoid_nearest_debris & get_help) & G(avoid_nearest_debris | get_help),G(!(avoid_nearest_debris & get_help) & (avoid_nearest_debris | get_help)),True
BASIC,5097,"Stay away from the nearest_debris and get_help never coincide, yet one of them is always true.",G!(avoid_nearest_debris & get_help) & G(avoid_nearest_debris | get_help),G(!(avoid_nearest_debris & get_help) & (avoid_nearest_debris | get_help)),True
BASIC,5097,"Stay away from the nearest_debris and get_help never coincide, yet one of them is always true.",G!(avoid_nearest_debris & get_help) & G(avoid_nearest_debris | get_help),G(!(avoid_nearest_debris & get_help) & (avoid_nearest_debris | get_help)),True
BASIC,5097,"Stay away from the nearest_debris and get_help never coincide, yet one of them is always true.",G!(avoid_nearest_debris & get_help) & G(avoid_nearest_debris | get_help),G(! (avoid_nearest_debris & get_help) & (avoid_nearest_debris | get_help)),True
BASIC,5097,"Stay away from the nearest_debris and get_help never coincide, yet one of them is always true.",G!(avoid_nearest_debris & get_help) & G(avoid_nearest_debris | get_help),G(!(avoid_nearest_debris & get_help) & (avoid_nearest_debris | get_help)),True
BASIC,5097,"Stay away from the nearest_debris and get_help never coincide, yet one of them is always true.",G!(avoid_nearest_debris & get_help) & G(avoid_nearest_debris | get_help),G(!(avoid_nearest_debris & get_help) & (avoid_nearest_debris | get_help)),True
BASIC,5101,Avoid entering room 2 until you take bottle 4 from kitchen 1 and place it on table 4,!room_2 U (kitchen_1 & F(p_bottle_4 & F(pd & table_4))),!(room_2) U (p_bottle_4 & kitchen_1 & table_4),False
BASIC,5101,Avoid entering room 2 until you take bottle 4 from kitchen 1 and place it on table 4,!room_2 U (kitchen_1 & F(p_bottle_4 & F(pd & table_4))),!(room_2) U (p_bottle_4 & kitchen_1 & table_4),False
BASIC,5101,Avoid entering room 2 until you take bottle 4 from kitchen 1 and place it on table 4,!room_2 U (kitchen_1 & F(p_bottle_4 & F(pd & table_4))),(!room_2) U (p_bottle_4 & kitchen_1 & table_4),False
BASIC,5101,Avoid entering room 2 until you take bottle 4 from kitchen 1 and place it on table 4,!room_2 U (kitchen_1 & F(p_bottle_4 & F(pd & table_4))),(!room_2) U (p_bottle_4 & kitchen_1 & table_4),False
BASIC,5101,Avoid entering room 2 until you take bottle 4 from kitchen 1 and place it on table 4,!room_2 U (kitchen_1 & F(p_bottle_4 & F(pd & table_4))),!(room_2) U (p_bottle_4 & kitchen_1 & table_4),False
BASIC,5101,Avoid entering room 2 until you take bottle 4 from kitchen 1 and place it on table 4,!room_2 U (kitchen_1 & F(p_bottle_4 & F(pd & table_4))),!(room_2) U (p_bottle_4 & kitchen_1 & table_4),False
BASIC,5101,Avoid entering room 2 until you take bottle 4 from kitchen 1 and place it on table 4,!room_2 U (kitchen_1 & F(p_bottle_4 & F(pd & table_4))),(!room_2) U (p_bottle_4 & kitchen_1 & table_4),False
BASIC,5101,Avoid entering room 2 until you take bottle 4 from kitchen 1 and place it on table 4,!room_2 U (kitchen_1 & F(p_bottle_4 & F(pd & table_4))),!(room_2) U (p_bottle_4 & kitchen_1 & table_4),False
BASIC,5101,Avoid entering room 2 until you take bottle 4 from kitchen 1 and place it on table 4,!room_2 U (kitchen_1 & F(p_bottle_4 & F(pd & table_4))),!(room_2) U (p_bottle_4 & kitchen_1 & table_4),False
BASIC,5101,Avoid entering room 2 until you take bottle 4 from kitchen 1 and place it on table 4,!room_2 U (kitchen_1 & F(p_bottle_4 & F(pd & table_4))),!(room_2) U (p_bottle_4 & kitchen_1 & table_4),False
BASIC,5104,"Do not go to intersection 1 before arriving at street 6, and ensure you take cone 3 from street 2 and place it in intersection 1",(!intersection_1 U street_6) & F(street_2 & F(p_cone_3 & F(intersection_1 & pd))),(!intersection_1 U street_6) & F(street_2 & p_cone_3) & F(intersection_1 & p_cone_3),False
BASIC,5104,"Do not go to intersection 1 before arriving at street 6, and ensure you take cone 3 from street 2 and place it in intersection 1",(!intersection_1 U street_6) & F(street_2 & F(p_cone_3 & F(intersection_1 & pd))),(!intersection_1 U street_6) & F(street_2 & p_cone_3) & F(intersection_1 & p_cone_3),False
BASIC,5104,"Do not go to intersection 1 before arriving at street 6, and ensure you take cone 3 from street 2 and place it in intersection 1",(!intersection_1 U street_6) & F(street_2 & F(p_cone_3 & F(intersection_1 & pd))),(!intersection_1 U street_6) & F(street_2 & p_cone_3) & F(intersection_1 & p_cone_3),False
BASIC,5104,"Do not go to intersection 1 before arriving at street 6, and ensure you take cone 3 from street 2 and place it in intersection 1",(!intersection_1 U street_6) & F(street_2 & F(p_cone_3 & F(intersection_1 & pd))),(!intersection_1 U street_6) & F(street_2 & p_cone_3) & F(intersection_1 & p_cone_3),False
BASIC,5104,"Do not go to intersection 1 before arriving at street 6, and ensure you take cone 3 from street 2 and place it in intersection 1",(!intersection_1 U street_6) & F(street_2 & F(p_cone_3 & F(intersection_1 & pd))),(!intersection_1 U street_6) & F(street_2 & p_cone_3 & F intersection_1),False
BASIC,5104,"Do not go to intersection 1 before arriving at street 6, and ensure you take cone 3 from street 2 and place it in intersection 1",(!intersection_1 U street_6) & F(street_2 & F(p_cone_3 & F(intersection_1 & pd))),(!intersection_1 U street_6) & F(street_2 & p_cone_3) & F(intersection_1 & p_cone_3),False
BASIC,5104,"Do not go to intersection 1 before arriving at street 6, and ensure you take cone 3 from street 2 and place it in intersection 1",(!intersection_1 U street_6) & F(street_2 & F(p_cone_3 & F(intersection_1 & pd))),(!intersection_1 U street_6) & F(street_2 & p_cone_3) & F(intersection_1 & p_cone_3),False
BASIC,5104,"Do not go to intersection 1 before arriving at street 6, and ensure you take cone 3 from street 2 and place it in intersection 1",(!intersection_1 U street_6) & F(street_2 & F(p_cone_3 & F(intersection_1 & pd))),(!intersection_1 U street_6) & F(street_2 & p_cone_3) & F(intersection_1 & p_cone_3),False
BASIC,5104,"Do not go to intersection 1 before arriving at street 6, and ensure you take cone 3 from street 2 and place it in intersection 1",(!intersection_1 U street_6) & F(street_2 & F(p_cone_3 & F(intersection_1 & pd))),(!intersection_1 U street_6) & F(street_2 & p_cone_3) & F(intersection_1 & p_cone_3),False
