PROMPTTYPE,Index,Requirement,Ground Truth,Response,Equivalent
BASIC,5135,never let_go apple or at any time get pear,G!let_go_apple | F get_pear,G(!let_go_apple) | F(get_pear),True
BASIC,5135,never let_go apple or at any time get pear,G!let_go_apple | F get_pear,G(!let_go_apple) | F(get_pear),True
BASIC,5135,never let_go apple or at any time get pear,G!let_go_apple | F get_pear,G(!let_go_apple) | GF(get_pear),False
BASIC,5135,never let_go apple or at any time get pear,G!let_go_apple | F get_pear,G(!let_go_apple) | F(get_pear),True
BASIC,5135,never let_go apple or at any time get pear,G!let_go_apple | F get_pear,G(!let_go_apple) | F(get_pear),True
BASIC,5135,never let_go apple or at any time get pear,G!let_go_apple | F get_pear,G(!let_go_apple) | F(get_pear),True
BASIC,5135,never let_go apple or at any time get pear,G!let_go_apple | F get_pear,G(!let_go_apple) | GF(get_pear),False
BASIC,5135,never let_go apple or at any time get pear,G!let_go_apple | F get_pear,G(!let_go_apple) | GF(get_pear),False
BASIC,5135,never let_go apple or at any time get pear,G!let_go_apple | F get_pear,G(!let_go_apple) | GF(get_pear),False
BASIC,5135,never let_go apple or at any time get pear,G!let_go_apple | F get_pear,G(!let_go_apple) | GF(get_pear),False
BASIC,5193,when possible make_to flag or repeatedly grab tree,F make_to_flag | GF grab_tree,F(make_to_flag) | GF(grab_tree),True
BASIC,5193,when possible make_to flag or repeatedly grab tree,F make_to_flag | GF grab_tree,GF(make_to_flag | GF grab_tree),False
BASIC,5193,when possible make_to flag or repeatedly grab tree,F make_to_flag | GF grab_tree,F(make_to_flag) | GF(grab_tree),True
BASIC,5193,when possible make_to flag or repeatedly grab tree,F make_to_flag | GF grab_tree,GF(make_to_flag | GF grab_tree),False
BASIC,5193,when possible make_to flag or repeatedly grab tree,F make_to_flag | GF grab_tree,GF(make_to_flag | GF grab_tree),False
BASIC,5193,when possible make_to flag or repeatedly grab tree,F make_to_flag | GF grab_tree,GF(make_to_flag | GF grab_tree),False
BASIC,5193,when possible make_to flag or repeatedly grab tree,F make_to_flag | GF grab_tree,GF(make_to_flag | GF grab_tree),False
BASIC,5193,when possible make_to flag or repeatedly grab tree,F make_to_flag | GF grab_tree,GF(make_to_flag | GF grab_tree),False
BASIC,5193,when possible make_to flag or repeatedly grab tree,F make_to_flag | GF grab_tree,F(make_to_flag) | GF(grab_tree),True
BASIC,5193,when possible make_to flag or repeatedly grab tree,F make_to_flag | GF grab_tree,F(make_to_flag) | GF(grab_tree),True
