PROMPTTYPE,Index,Requirement,Ground Truth,Response,Equivalent
ARTEMIS,1,A SpaceWire Port shall incorporate a receive FIFO (RX FIFO) which stores received N-Chars until they can be read by the application via the SpaceWire port interface.,G((NChar_received) -> ((NChar_TXFIFO) U (NChar_read))),G(NChar_received -> (NChar_received U NChar_read)),False
ARTEMIS,1,A SpaceWire Port shall incorporate a receive FIFO (RX FIFO) which stores received N-Chars until they can be read by the application via the SpaceWire port interface.,G((NChar_received) -> ((NChar_TXFIFO) U (NChar_read))),G(NChar_received -> (NChar_received U NChar_read)),False
ARTEMIS,1,A SpaceWire Port shall incorporate a receive FIFO (RX FIFO) which stores received N-Chars until they can be read by the application via the SpaceWire port interface.,G((NChar_received) -> ((NChar_TXFIFO) U (NChar_read))),G(NChar_received -> (NChar_received U NChar_read)),False
ARTEMIS,1,A SpaceWire Port shall incorporate a receive FIFO (RX FIFO) which stores received N-Chars until they can be read by the application via the SpaceWire port interface.,G((NChar_received) -> ((NChar_TXFIFO) U (NChar_read))),G(NChar_received -> (NChar_received U NChar_read)),False
ARTEMIS,1,A SpaceWire Port shall incorporate a receive FIFO (RX FIFO) which stores received N-Chars until they can be read by the application via the SpaceWire port interface.,G((NChar_received) -> ((NChar_TXFIFO) U (NChar_read))),G (NChar_received -> (NChar_received W NChar_read)),False
ARTEMIS,1,A SpaceWire Port shall incorporate a receive FIFO (RX FIFO) which stores received N-Chars until they can be read by the application via the SpaceWire port interface.,G((NChar_received) -> ((NChar_TXFIFO) U (NChar_read))),G (NChar_received -> (NChar_received W NChar_read)),False
ARTEMIS,1,A SpaceWire Port shall incorporate a receive FIFO (RX FIFO) which stores received N-Chars until they can be read by the application via the SpaceWire port interface.,G((NChar_received) -> ((NChar_TXFIFO) U (NChar_read))),G(NChar_received -> (NChar_received U NChar_read)),False
ARTEMIS,1,A SpaceWire Port shall incorporate a receive FIFO (RX FIFO) which stores received N-Chars until they can be read by the application via the SpaceWire port interface.,G((NChar_received) -> ((NChar_TXFIFO) U (NChar_read))),G(NChar_received -> (NChar_received U NChar_read)),False
ARTEMIS,1,A SpaceWire Port shall incorporate a receive FIFO (RX FIFO) which stores received N-Chars until they can be read by the application via the SpaceWire port interface.,G((NChar_received) -> ((NChar_TXFIFO) U (NChar_read))),G(NChar_received -> (NChar_received U NChar_read)),False
ARTEMIS,1,A SpaceWire Port shall incorporate a receive FIFO (RX FIFO) which stores received N-Chars until they can be read by the application via the SpaceWire port interface.,G((NChar_received) -> ((NChar_TXFIFO) U (NChar_read))),G(NChar_received -> (NChar_received U NChar_read)),False
ARTEMIS,1,A SpaceWire Port shall incorporate a receive FIFO (RX FIFO) which stores received N-Chars until they can be read by the application via the SpaceWire port interface.,G((NChar_received) -> ((NChar_TXFIFO) U (NChar_read))),G(NChar_received -> (NChar_received U NChar_read)),False
ARTEMIS,1,A SpaceWire Port shall incorporate a receive FIFO (RX FIFO) which stores received N-Chars until they can be read by the application via the SpaceWire port interface.,G((NChar_received) -> ((NChar_TXFIFO) U (NChar_read))),G(NChar_received -> (NChar_received U NChar_read)),False
ARTEMIS,1,A SpaceWire Port shall incorporate a receive FIFO (RX FIFO) which stores received N-Chars until they can be read by the application via the SpaceWire port interface.,G((NChar_received) -> ((NChar_TXFIFO) U (NChar_read))),G(NChar_received -> (NChar_received U NChar_read)),False
